timestamp,speed
datetime,float
T,
2019-04-09 17:25:43:032,21.97359007142857
2019-04-09 17:25:43:149,22.000601464285715
2019-04-09 17:25:43:266,22.029457599999997
2019-04-09 17:25:43:502,22.060568421428574
2019-04-09 17:25:43:608,22.09111958571428
2019-04-09 17:25:43:715,22.111037264285713
2019-04-09 17:25:43:973,22.130954942857144
2019-04-09 17:25:44:073,22.150872621428572
2019-04-09 17:25:44:187,22.171403173214287
2019-04-09 17:25:44:418,22.19540667321429
2019-04-09 17:25:44:519,22.219410173214285
2019-04-09 17:25:44:756,22.23714942857143
2019-04-09 17:25:44:874,22.249763392857144
2019-04-09 17:25:44:992,22.262377357142856
2019-04-09 17:25:45:111,22.274991321428573
2019-04-09 17:25:45:354,22.288515700000005
2019-04-09 17:25:45:463,22.303152807142858
2019-04-09 17:25:45:581,22.316331896428572
2019-04-09 17:25:45:800,22.328052967857143
2019-04-09 17:25:45:915,22.339774039285714
2019-04-09 17:25:46:153,22.351495110714286
2019-04-09 17:25:46:267,22.36832345714286
2019-04-09 17:25:46:385,22.39706877857143
2019-04-09 17:25:46:620,22.425814100000004
2019-04-09 17:25:46:721,22.453424912499997
2019-04-09 17:25:46:837,22.48065755535714
2019-04-09 17:25:47:069,22.507890198214284
2019-04-09 17:25:47:186,22.535122841071427
2019-04-09 17:25:47:303,22.56247964464286
2019-04-09 17:25:47:538,22.58985835892857
2019-04-09 17:25:47:641,22.615392330357146
2019-04-09 17:25:47:755,22.638671616071427
2019-04-09 17:25:48:009,22.661950901785715
2019-04-09 17:25:48:127,22.6852301875
2019-04-09 17:25:48:244,22.70920748035714
2019-04-09 17:25:48:361,22.733560623214288
2019-04-09 17:25:48:618,22.757300892857145
2019-04-09 17:25:48:737,22.777568214285715
2019-04-09 17:25:48:973,22.797835535714285
2019-04-09 17:25:49:092,22.81810285714286
2019-04-09 17:25:49:206,22.839507714285716
2019-04-09 17:25:49:441,22.867358607142858
2019-04-09 17:25:49:561,22.8952095
2019-04-09 17:25:49:686,22.92214997857143
2019-04-09 17:25:49:813,22.94797772857143
2019-04-09 17:25:50:051,22.97380547857143
2019-04-09 17:25:50:167,22.99963322857143
2019-04-09 17:25:50:284,23.026375314285715
2019-04-09 17:25:50:520,23.053218992857143
2019-04-09 17:25:50:636,23.07495539642857
2019-04-09 17:25:50:755,23.084774825000004
2019-04-09 17:25:50:990,23.09459425357143
2019-04-09 17:25:51:108,23.10441368214286
2019-04-09 17:25:51:225,23.116254360714287
2019-04-09 17:25:51:460,23.134158789285717
2019-04-09 17:25:51:577,23.152063217857144
2019-04-09 17:25:51:696,23.169843485714285
2019-04-09 17:25:51:929,23.187601842857145
2019-04-09 17:25:52:047,23.2053602
2019-04-09 17:25:52:151,23.22311855714286
2019-04-09 17:25:52:379,23.24911463571429
2019-04-09 17:25:52:498,23.27554427857143
2019-04-09 17:25:52:724,23.301275914285714
2019-04-09 17:25:52:831,23.3266317
2019-04-09 17:25:52:934,23.351987485714286
2019-04-09 17:25:53:183,23.377343271428572
2019-04-09 17:25:53:300,23.401509835714286
2019-04-09 17:25:53:418,23.42422290714286
2019-04-09 17:25:53:566,23.445798442857143
2019-04-09 17:25:53:795,23.460927942857143
2019-04-09 17:25:53:908,23.476057442857144
2019-04-09 17:25:54:012,23.491186942857148
2019-04-09 17:25:54:241,23.50642647857143
2019-04-09 17:25:54:361,23.522656335714288
2019-04-09 17:25:54:593,23.538886192857145
2019-04-09 17:25:54:717,23.554201714285714
2019-04-09 17:25:54:865,23.569415642857148
2019-04-09 17:25:54:969,23.584629571428575
2019-04-09 17:25:55:187,23.599843500000002
2019-04-09 17:25:55:290,23.619142378571432
2019-04-09 17:25:55:518,23.640191950000006
2019-04-09 17:25:55:636,23.659220271428573
2019-04-09 17:25:55:738,23.672184842857146
2019-04-09 17:25:55:972,23.685149414285718
2019-04-09 17:25:56:080,23.698113985714286
2019-04-09 17:25:56:303,23.710658707142862
2019-04-09 17:25:56:414,23.722423707142863
2019-04-09 17:25:56:521,23.73418870714286
2019-04-09 17:25:56:755,23.737715985714292
2019-04-09 17:25:56:874,23.740809700000003
2019-04-09 17:25:57:087,23.743903414285718
2019-04-09 17:25:57:188,23.74781689464286
2019-04-09 17:25:57:302,23.75637571607143
2019-04-09 17:25:57:539,23.7649345375
2019-04-09 17:25:57:656,23.774682580357144
2019-04-09 17:25:57:807,23.78588411607143
2019-04-09 17:25:58:027,23.797085651785718
2019-04-09 17:25:58:146,23.808287187499996
2019-04-09 17:25:58:263,23.819074239285715
2019-04-09 17:25:58:499,23.829522167857146
2019-04-09 17:25:58:616,23.839860060714287
2019-04-09 17:25:58:737,23.849207632142857
2019-04-09 17:25:58:968,23.85855520357143
2019-04-09 17:25:59:087,23.867902775
2019-04-09 17:25:59:204,23.8772219375
2019-04-09 17:25:59:422,23.88638011607143
2019-04-09 17:25:59:532,23.895538294642858
2019-04-09 17:25:59:757,23.900611523214288
2019-04-09 17:25:59:876,23.903934058928574
2019-04-09 17:25:59:995,23.907256594642856
2019-04-09 17:26:00:114,23.910579130357142
2019-04-09 17:26:00:348,23.916154310714287
2019-04-09 17:26:00:465,23.92294245357143
2019-04-09 17:26:00:683,23.930150446428573
2019-04-09 17:26:00:835,23.93813816071429
2019-04-09 17:26:00:969,23.946125875
2019-04-09 17:26:01:075,23.954113589285715
2019-04-09 17:26:01:294,23.96211690357143
2019-04-09 17:26:01:406,23.970208617857143
2019-04-09 17:26:01:628,23.977480566071428
2019-04-09 17:26:01:753,23.980107173214282
2019-04-09 17:26:01:858,23.982733780357144
2019-04-09 17:26:02:096,23.9853603875
2019-04-09 17:26:02:212,23.98770664821429
2019-04-09 17:26:02:330,23.987529791071427
2019-04-09 17:26:02:568,23.987352933928573
2019-04-09 17:26:02:686,23.98759056071429
2019-04-09 17:26:02:805,23.98816731071429
2019-04-09 17:26:03:038,23.988744060714286
2019-04-09 17:26:03:156,23.989320810714286
2019-04-09 17:26:03:274,23.992351876785715
2019-04-09 17:26:03:390,23.9983826625
2019-04-09 17:26:03:625,24.004441857142858
2019-04-09 17:26:03:743,24.010662035714287
2019-04-09 17:26:03:957,24.01688221428571
2019-04-09 17:26:04:090,24.02310239285714
2019-04-09 17:26:04:195,24.028775392857142
2019-04-09 17:26:04:435,24.029523785714282
2019-04-09 17:26:04:547,24.030272178571426
2019-04-09 17:26:04:720,24.02876792678571
2019-04-09 17:26:04:822,24.0260507125
2019-04-09 17:26:05:040,24.02333349821428
2019-04-09 17:26:05:158,24.020616283928568
2019-04-09 17:26:05:274,24.014927469642853
2019-04-09 17:26:05:511,24.00908225535714
2019-04-09 17:26:05:611,24.003221441071428
2019-04-09 17:26:05:748,23.997272226785714
2019-04-09 17:26:05:965,23.9913230125
2019-04-09 17:26:06:082,23.985373798214283
2019-04-09 17:26:06:318,23.97945322678571
2019-04-09 17:26:06:430,23.973561298214282
2019-04-09 17:26:06:537,23.967949716071427
2019-04-09 17:26:06:773,23.96486125178571
2019-04-09 17:26:06:889,23.9617727875
2019-04-09 17:26:07:008,23.958684323214285
2019-04-09 17:26:07:228,23.95922668035714
2019-04-09 17:26:07:341,23.970661501785713
2019-04-09 17:26:07:557,23.982096323214282
2019-04-09 17:26:07:667,23.991076828571426
2019-04-09 17:26:07:775,23.997057614285712
2019-04-09 17:26:08:029,24.0030384
2019-04-09 17:26:08:145,24.009019185714287
2019-04-09 17:26:08:248,24.010851078571427
2019-04-09 17:26:08:479,24.011300007142854
2019-04-09 17:26:08:597,24.012296114285714
2019-04-09 17:26:08:716,24.018216828571425
2019-04-09 17:26:08:949,24.024137542857144
2019-04-09 17:26:09:068,24.03005825714286
2019-04-09 17:26:09:284,24.03851787142857
2019-04-09 17:26:09:437,24.051692585714285
2019-04-09 17:26:09:538,24.064867300000003
2019-04-09 17:26:09:755,24.081013614285713
2019-04-09 17:26:09:874,24.09731632857143
2019-04-09 17:26:09:990,24.11361904285714
2019-04-09 17:26:10:159,24.129921757142856
2019-04-09 17:26:10:381,24.14622447142857
2019-04-09 17:26:10:499,24.162527185714286
2019-04-09 17:26:10:612,24.17880125714286
2019-04-09 17:26:10:831,24.195046685714285
2019-04-09 17:26:10:950,24.211292114285715
2019-04-09 17:26:11:069,24.22753754285715
2019-04-09 17:26:11:306,24.234719417857143
2019-04-09 17:26:11:426,24.237020917857144
2019-04-09 17:26:11:541,24.235691596428577
2019-04-09 17:26:11:781,24.22346981071429
2019-04-09 17:26:11:893,24.211248025
2019-04-09 17:26:12:012,24.199026239285715
2019-04-09 17:26:12:247,24.185989792857143
2019-04-09 17:26:12:365,24.170509364285714
2019-04-09 17:26:12:466,24.15502893571429
2019-04-09 17:26:12:702,24.143697400000004
2019-04-09 17:26:12:819,24.13374882857143
2019-04-09 17:26:12:938,24.12380025714286
2019-04-09 17:26:13:165,24.113851685714287
2019-04-09 17:26:13:269,24.106976592857148
2019-04-09 17:26:13:485,24.100643878571432
2019-04-09 17:26:13:587,24.09177226428572
2019-04-09 17:26:13:720,24.07818555
2019-04-09 17:26:13:937,24.064598835714285
2019-04-09 17:26:14:056,24.05101212142857
2019-04-09 17:26:14:174,24.03610497142857
2019-04-09 17:26:14:408,23.99610954285714
2019-04-09 17:26:14:528,23.956114114285715
2019-04-09 17:26:14:641,23.91611868571429
2019-04-09 17:26:14:877,23.87612325714286
2019-04-09 17:26:15:024,23.83612782857143
2019-04-09 17:26:15:136,23.7961324
2019-04-09 17:26:15:351,23.757085714285715
2019-04-09 17:26:15:470,23.718276214285716
2019-04-09 17:26:15:587,23.688530267857143
2019-04-09 17:26:15:820,23.663664696428572
2019-04-09 17:26:15:939,23.638799125000002
2019-04-09 17:26:16:057,23.61393355357143
2019-04-09 17:26:16:291,23.585592407142855
2019-04-09 17:26:16:409,23.55079662142857
2019-04-09 17:26:16:526,23.51681549642857
2019-04-09 17:26:16:761,23.48527835357143
2019-04-09 17:26:16:880,23.453741210714288
2019-04-09 17:26:17:001,23.422204067857145
2019-04-09 17:26:17:232,23.38870135357143
2019-04-09 17:26:17:350,23.349301925000002
2019-04-09 17:26:17:568,23.309902496428574
2019-04-09 17:26:17:683,23.267429589285715
2019-04-09 17:26:17:812,23.22441430357143
2019-04-09 17:26:17:952,23.181399017857146
2019-04-09 17:26:18:173,23.13838373214286
2019-04-09 17:26:18:291,23.090311276785712
2019-04-09 17:26:18:408,23.040553098214286
2019-04-09 17:26:18:642,22.992115355357143
2019-04-09 17:26:18:760,22.968765891071428
2019-04-09 17:26:18:877,22.945416426785716
2019-04-09 17:26:19:111,22.922066962500004
2019-04-09 17:26:19:229,22.896365980357146
2019-04-09 17:26:19:369,22.86361044464286
2019-04-09 17:26:19:483,22.830854908928572
2019-04-09 17:26:19:717,22.797150630357145
2019-04-09 17:26:19:835,22.76320916607143
2019-04-09 17:26:20:069,22.729267701785712
2019-04-09 17:26:20:187,22.695326237499998
2019-04-09 17:26:20:304,22.658823014285716
2019-04-09 17:26:20:539,22.62146587142857
2019-04-09 17:26:20:658,22.58758430357143
2019-04-09 17:26:20:773,22.560157375
2019-04-09 17:26:20:988,22.532730446428577
2019-04-09 17:26:21:146,22.505303517857147
2019-04-09 17:26:21:262,22.477876589285714
2019-04-09 17:26:21:380,22.450449660714288
2019-04-09 17:26:21:614,22.424988303571432
2019-04-09 17:26:21:731,22.405423660714288
2019-04-09 17:26:21:851,22.385859017857143
2019-04-09 17:26:22:067,22.366294375000003
2019-04-09 17:26:22:183,22.347538839285715
2019-04-09 17:26:22:300,22.336065267857144
2019-04-09 17:26:22:538,22.324591696428573
2019-04-09 17:26:22:655,22.31817529464286
2019-04-09 17:26:22:773,22.31344461607143
2019-04-09 17:26:23:006,22.308713937500002
2019-04-09 17:26:23:127,22.303983258928575
2019-04-09 17:26:23:241,22.299934826785716
2019-04-09 17:26:23:477,22.29600679107143
2019-04-09 17:26:23:595,22.294430273214285
2019-04-09 17:26:23:810,22.299908308928575
2019-04-09 17:26:23:929,22.30538634464286
2019-04-09 17:26:24:047,22.310864380357145
2019-04-09 17:26:24:282,22.31463519107143
2019-04-09 17:26:24:401,22.315235441071433
2019-04-09 17:26:24:502,22.31583569107143
2019-04-09 17:26:24:732,22.318997700000004
2019-04-09 17:26:24:849,22.32301362857143
2019-04-09 17:26:24:967,22.32702955714286
2019-04-09 17:26:25:204,22.331045485714288
2019-04-09 17:26:25:323,22.336067833928574
2019-04-09 17:26:25:538,22.341425655357146
2019-04-09 17:26:25:655,22.346783476785717
2019-04-09 17:26:25:773,22.35214129821429
2019-04-09 17:26:25:893,22.35749911964286
2019-04-09 17:26:26:127,22.36285694107143
2019-04-09 17:26:26:252,22.3680355125
2019-04-09 17:26:26:364,22.373034833928575
2019-04-09 17:26:26:600,22.37722504821429
2019-04-09 17:26:26:718,22.374133298214286
2019-04-09 17:26:26:837,22.371041548214286
2019-04-09 17:26:27:073,22.367949798214287
2019-04-09 17:26:27:191,22.365187133928572
2019-04-09 17:26:27:307,22.368677098214285
2019-04-09 17:26:27:543,22.3721670625
2019-04-09 17:26:27:659,22.37497478035715
2019-04-09 17:26:27:874,22.377662101785717
2019-04-09 17:26:27:993,22.38034942321429
2019-04-09 17:26:28:113,22.383036744642858
2019-04-09 17:26:28:346,22.38651669464286
2019-04-09 17:26:28:466,22.390194801785714
2019-04-09 17:26:28:614,22.395580133928572
2019-04-09 17:26:28:723,22.404136026785714
2019-04-09 17:26:28:866,22.412691919642857
2019-04-09 17:26:29:096,22.4212478125
2019-04-09 17:26:29:207,22.429805944642855
2019-04-09 17:26:29:430,22.438376766071432
2019-04-09 17:26:29:547,22.446947587500002
2019-04-09 17:26:29:664,22.454511989285713
2019-04-09 17:26:29:880,22.461740917857146
2019-04-09 17:26:29:994,22.46896984642857
2019-04-09 17:26:30:213,22.476198775
2019-04-09 17:26:30:330,22.488798373214287
2019-04-09 17:26:30:434,22.50318819464286
2019-04-09 17:26:30:690,22.51775726607143
2019-04-09 17:26:30:831,22.5325055875
2019-04-09 17:26:30:943,22.547253908928575
2019-04-09 17:26:31:062,22.562002230357145
2019-04-09 17:26:31:295,22.58338104464286
2019-04-09 17:26:31:413,22.6091801875
2019-04-09 17:26:31:529,22.63465024464286
2019-04-09 17:26:31:753,22.653867673214286
2019-04-09 17:26:31:881,22.673085101785716
2019-04-09 17:26:32:088,22.692302530357146
2019-04-09 17:26:32:197,22.71151995892857
2019-04-09 17:26:32:314,22.730168748214286
2019-04-09 17:26:32:550,22.748754355357146
2019-04-09 17:26:32:665,22.76654733392857
2019-04-09 17:26:32:881,22.784142155357145
2019-04-09 17:26:32:986,22.801736976785715
2019-04-09 17:26:33:098,22.81933179821429
2019-04-09 17:26:33:333,22.840075644642855
2019-04-09 17:26:33:435,22.862169073214286
2019-04-09 17:26:33:551,22.8842602625
2019-04-09 17:26:33:780,22.906338762499995
2019-04-09 17:26:33:886,22.928417262500002
2019-04-09 17:26:34:101,22.950495762499997
2019-04-09 17:26:34:272,22.9725742625
2019-04-09 17:26:34:373,23.011053173214286
2019-04-09 17:26:34:492,23.05135435178571
2019-04-09 17:26:34:731,23.086284860714287
2019-04-09 17:26:34:832,23.11942514642857
2019-04-09 17:26:35:053,23.152565432142858
2019-04-09 17:26:35:160,23.185631985714288
2019-04-09 17:26:35:277,23.21729762857143
2019-04-09 17:26:35:495,23.248963271428572
2019-04-09 17:26:35:598,23.27399842142857
2019-04-09 17:26:35:826,23.294613242857142
2019-04-09 17:26:35:928,23.315228064285712
2019-04-09 17:26:36:162,23.33584288571429
2019-04-09 17:26:36:265,23.355927330357144
2019-04-09 17:26:36:379,23.375577830357145
2019-04-09 17:26:36:614,23.395228330357142
2019-04-09 17:26:36:715,23.415447469642857
2019-04-09 17:26:36:832,23.435729791071427
2019-04-09 17:26:37:067,23.4560121125
2019-04-09 17:26:37:183,23.47845155
2019-04-09 17:26:37:300,23.507362335714287
2019-04-09 17:26:37:537,23.536273121428575
2019-04-09 17:26:37:654,23.562034882142857
2019-04-09 17:26:37:772,23.58644706071429
2019-04-09 17:26:38:006,23.610859239285716
2019-04-09 17:26:38:108,23.635271417857144
2019-04-09 17:26:38:339,23.649807580357148
2019-04-09 17:26:38:471,23.656263366071432
2019-04-09 17:26:38:573,23.662719151785716
2019-04-09 17:26:38:802,23.652774526785716
2019-04-09 17:26:38:908,23.641007633928574
2019-04-09 17:26:39:132,23.62924074107143
2019-04-09 17:26:39:245,23.617811473214285
2019-04-09 17:26:39:361,23.607009223214288
2019-04-09 17:26:39:599,23.596280705357145
2019-04-09 17:26:39:714,23.586953098214288
2019-04-09 17:26:39:831,23.577625491071426
2019-04-09 17:26:40:052,23.568297883928572
2019-04-09 17:26:40:170,23.558970276785715
2019-04-09 17:26:40:286,23.555476348214285
2019-04-09 17:26:40:403,23.551982419642858
2019-04-09 17:26:40:666,23.549018867857143
2019-04-09 17:26:40:777,23.546489260714285
2019-04-09 17:26:40:992,23.54395965357143
2019-04-09 17:26:41:115,23.541430046428573
2019-04-09 17:26:41:229,23.54033635892857
2019-04-09 17:26:41:465,23.54001585892857
2019-04-09 17:26:41:580,23.537538242857142
2019-04-09 17:26:41:708,23.528589278571427
2019-04-09 17:26:41:936,23.519640314285713
2019-04-09 17:26:42:052,23.51069135
2019-04-09 17:26:42:169,23.503203691071427
2019-04-09 17:26:42:286,23.503996762499998
2019-04-09 17:26:42:525,23.50478983392857
2019-04-09 17:26:42:649,23.515458921428568
2019-04-09 17:26:42:878,23.534208385714283
2019-04-09 17:26:42:996,23.55295785
2019-04-09 17:26:43:116,23.571707314285714
2019-04-09 17:26:43:347,23.602379151785712
2019-04-09 17:26:43:466,23.635154937499998
2019-04-09 17:26:43:583,23.66759309821428
2019-04-09 17:26:43:816,23.699404241071424
2019-04-09 17:26:43:936,23.731215383928568
2019-04-09 17:26:44:053,23.763026526785715
2019-04-09 17:26:44:289,23.794847278571428
2019-04-09 17:26:44:405,23.826850599999997
2019-04-09 17:26:44:523,23.858853921428572
2019-04-09 17:26:44:752,23.88502356428571
2019-04-09 17:26:44:855,23.911193207142855
2019-04-09 17:26:45:002,23.93736285
2019-04-09 17:26:45:112,23.96353249285714
2019-04-09 17:26:45:345,23.990442385714285
2019-04-09 17:26:45:463,24.017669528571428
2019-04-09 17:26:45:683,24.043460751785712
2019-04-09 17:26:45:801,24.0684787875
2019-04-09 17:26:45:919,24.093496823214284
2019-04-09 17:26:46:155,24.118514858928567
2019-04-09 17:26:46:272,24.143696142857138
2019-04-09 17:26:46:389,24.169802499999996
2019-04-09 17:26:46:627,24.19444755178571
2019-04-09 17:26:46:745,24.210811873214283
2019-04-09 17:26:46:863,24.227176194642855
2019-04-09 17:26:46:980,24.243540516071427
2019-04-09 17:26:47:227,24.260762258928573
2019-04-09 17:26:47:337,24.281413687499995
2019-04-09 17:26:47:456,24.30206511607143
2019-04-09 17:26:47:692,24.310794171428572
2019-04-09 17:26:47:810,24.317419278571425
2019-04-09 17:26:47:930,24.324044385714284
2019-04-09 17:26:48:146,24.330669492857144
2019-04-09 17:26:48:260,24.3187372
2019-04-09 17:26:48:402,24.298851735714283
2019-04-09 17:26:48:628,24.278956662499997
2019-04-09 17:26:48:732,24.258879019642855
2019-04-09 17:26:48:947,24.238801376785712
2019-04-09 17:26:49:050,24.218723733928574
2019-04-09 17:26:49:281,24.192482344642855
2019-04-09 17:26:49:382,24.151858880357143
2019-04-09 17:26:49:601,24.111235416071427
2019-04-09 17:26:49:716,24.069871701785715
2019-04-09 17:26:49:817,24.028190737499997
2019-04-09 17:26:50:057,23.986509773214284
2019-04-09 17:26:50:171,23.944828808928566
2019-04-09 17:26:50:288,23.891415155357144
2019-04-09 17:26:50:525,23.836697869642858
2019-04-09 17:26:50:641,23.781817335714283
2019-04-09 17:26:50:743,23.726011728571425
2019-04-09 17:26:50:967,23.67020612142857
2019-04-09 17:26:51:103,23.614400514285713
2019-04-09 17:26:51:314,23.558157898214287
2019-04-09 17:26:51:425,23.499438898214283
2019-04-09 17:26:51:527,23.439862476785713
2019-04-09 17:26:51:762,23.376856369642855
2019-04-09 17:26:51:878,23.3138502625
2019-04-09 17:26:51:998,23.250844155357143
2019-04-09 17:26:52:238,23.1864051125
2019-04-09 17:26:52:347,23.11623432678571
2019-04-09 17:26:52:466,23.046063541071426
2019-04-09 17:26:52:699,22.994450155357143
2019-04-09 17:26:52:818,22.950789941071427
2019-04-09 17:26:52:933,22.907129726785712
2019-04-09 17:26:53:169,22.8634695125
2019-04-09 17:26:53:285,22.81436078392857
2019-04-09 17:26:53:504,22.763889926785716
2019-04-09 17:26:53:620,22.719582816071426
2019-04-09 17:26:53:738,22.68965778035714
2019-04-09 17:26:53:973,22.659732744642856
2019-04-09 17:26:54:091,22.629807708928574
2019-04-09 17:26:54:210,22.59980840714286
2019-04-09 17:26:54:326,22.568398050000003
2019-04-09 17:26:54:580,22.536987692857142
2019-04-09 17:26:54:697,22.517310025
2019-04-09 17:26:54:815,22.498935989285712
2019-04-09 17:26:55:030,22.480561953571428
2019-04-09 17:26:55:167,22.462187917857143
2019-04-09 17:26:55:284,22.433907060714287
2019-04-09 17:26:55:520,22.40562620357143
2019-04-09 17:26:55:640,22.37778235535714
2019-04-09 17:26:55:760,22.352414891071426
2019-04-09 17:26:55:996,22.327047426785715
2019-04-09 17:26:56:110,22.301679962499996
2019-04-09 17:26:56:243,22.281779980357143
2019-04-09 17:26:56:452,22.26734748035714
2019-04-09 17:26:56:567,22.254347916071428
2019-04-09 17:26:56:668,22.247080094642854
2019-04-09 17:26:56:902,22.239812273214284
2019-04-09 17:26:57:018,22.232544451785714
2019-04-09 17:26:57:254,22.22511165892857
2019-04-09 17:26:57:370,22.216194123214283
2019-04-09 17:26:57:490,22.2072765875
2019-04-09 17:26:57:713,22.203807566071426
2019-04-09 17:26:57:831,22.201700673214283
2019-04-09 17:26:57:947,22.19959378035714
2019-04-09 17:26:58:181,22.1974868875
2019-04-09 17:26:58:300,22.196248057142856
2019-04-09 17:26:58:418,22.195162414285715
2019-04-09 17:26:58:653,22.194151037499996
2019-04-09 17:26:58:770,22.194550716071433
2019-04-09 17:26:58:905,22.19495039464286
2019-04-09 17:26:59:024,22.195350073214286
2019-04-09 17:26:59:258,22.19495249642857
2019-04-09 17:26:59:378,22.193580496428574
2019-04-09 17:26:59:496,22.192208496428574
2019-04-09 17:26:59:733,22.200743317857146
2019-04-09 17:26:59:851,22.209278139285715
2019-04-09 17:26:59:967,22.217812960714287
2019-04-09 17:27:00:204,22.226347782142856
2019-04-09 17:27:00:321,22.235670575
2019-04-09 17:27:00:438,22.245190360714286
2019-04-09 17:27:00:675,22.249242664285717
2019-04-09 17:27:00:790,22.24782748571429
2019-04-09 17:27:00:911,22.24641230714286
2019-04-09 17:27:01:143,22.24499712857143
2019-04-09 17:27:01:262,22.244609401785716
2019-04-09 17:27:01:379,22.250043901785713
2019-04-09 17:27:01:607,22.255643373214287
2019-04-09 17:27:01:716,22.262727587500002
2019-04-09 17:27:01:926,22.269811801785714
2019-04-09 17:27:02:031,22.27689601607143
2019-04-09 17:27:02:161,22.284312316071432
2019-04-09 17:27:02:385,22.293056958928574
2019-04-09 17:27:02:500,22.301801601785712
2019-04-09 17:27:02:651,22.309678182142857
2019-04-09 17:27:02:875,22.317401575
2019-04-09 17:27:02:999,22.325124967857146
2019-04-09 17:27:03:108,22.332848360714284
2019-04-09 17:27:03:323,22.336647110714285
2019-04-09 17:27:03:442,22.337829432142858
2019-04-09 17:27:03:560,22.33980900892857
2019-04-09 17:27:03:798,22.342763008928568
2019-04-09 17:27:03:912,22.34571700892857
2019-04-09 17:27:04:131,22.348671008928573
2019-04-09 17:27:04:244,22.345798007142857
2019-04-09 17:27:04:363,22.335803114285714
2019-04-09 17:27:04:588,22.32580822142857
2019-04-09 17:27:04:695,22.315025357142854
2019-04-09 17:27:04:812,22.3040455
2019-04-09 17:27:05:046,22.293065642857144
2019-04-09 17:27:05:163,22.282085785714287
2019-04-09 17:27:05:280,22.266664392857145
2019-04-09 17:27:05:397,22.251243
2019-04-09 17:27:05:652,22.23479415535714
2019-04-09 17:27:05:771,22.21252308392857
2019-04-09 17:27:06:003,22.190252012499997
2019-04-09 17:27:06:121,22.167980941071427
2019-04-09 17:27:06:238,22.146726769642854
2019-04-09 17:27:06:473,22.127361126785715
2019-04-09 17:27:06:590,22.107663398214285
2019-04-09 17:27:06:691,22.086637326785713
2019-04-09 17:27:06:807,22.06561125535714
2019-04-09 17:27:07:081,22.044585183928568
2019-04-09 17:27:07:199,22.0235591125
2019-04-09 17:27:07:315,22.003351839285713
2019-04-09 17:27:07:551,21.983187660714286
2019-04-09 17:27:07:667,21.966948125
2019-04-09 17:27:07:827,21.953325017857143
2019-04-09 17:27:07:943,21.939701910714287
2019-04-09 17:27:08:177,21.92607880357143
2019-04-09 17:27:08:295,21.917050467857145
2019-04-09 17:27:08:441,21.909170825
2019-04-09 17:27:08:653,21.907118183928574
2019-04-09 17:27:08:772,21.91218743392857
2019-04-09 17:27:08:889,21.917256683928574
2019-04-09 17:27:09:123,21.92232593392857
2019-04-09 17:27:09:230,21.927631194642856
2019-04-09 17:27:09:338,21.935060551785714
2019-04-09 17:27:09:568,21.94248990892857
2019-04-09 17:27:09:672,21.954360801785715
2019-04-09 17:27:09:907,21.966231694642854
2019-04-09 17:27:10:008,21.9781025875
2019-04-09 17:27:10:127,21.989973480357143
2019-04-09 17:27:10:361,22.0062681375
2019-04-09 17:27:10:481,22.023343458928576
2019-04-09 17:27:10:583,22.039401880357143
2019-04-09 17:27:10:815,22.053571773214287
2019-04-09 17:27:10:936,22.06774166607143
2019-04-09 17:27:11:050,22.081911558928574
2019-04-09 17:27:11:284,22.096670958928573
2019-04-09 17:27:11:401,22.1137883875
2019-04-09 17:27:11:619,22.130905816071433
2019-04-09 17:27:11:741,22.14720444642857
2019-04-09 17:27:11:854,22.16345998214286
2019-04-09 17:27:12:088,22.179715517857144
2019-04-09 17:27:12:208,22.19635170357143
2019-04-09 17:27:12:322,22.214510489285715
2019-04-09 17:27:12:558,22.232669275000003
2019-04-09 17:27:12:674,22.246233289285716
2019-04-09 17:27:12:792,22.258648610714285
2019-04-09 17:27:13:029,22.27106393214286
2019-04-09 17:27:13:134,22.28347925357143
2019-04-09 17:27:13:245,22.294813450000003
2019-04-09 17:27:13:478,22.304826271428574
2019-04-09 17:27:13:596,22.314603082142856
2019-04-09 17:27:13:714,22.322255796428575
2019-04-09 17:27:13:948,22.329908510714287
2019-04-09 17:27:14:067,22.337561225
2019-04-09 17:27:14:185,22.34462632321429
2019-04-09 17:27:14:428,22.349928573214285
2019-04-09 17:27:14:536,22.35523082321429
2019-04-09 17:27:14:754,22.35610930892857
2019-04-09 17:27:14:860,22.35620713035714
2019-04-09 17:27:14:976,22.356304951785713
2019-04-09 17:27:15:203,22.356402773214285
2019-04-09 17:27:15:321,22.344341691071428
2019-04-09 17:27:15:437,22.33092961964286
2019-04-09 17:27:15:663,22.31692804107143
2019-04-09 17:27:15:797,22.30056843392857
2019-04-09 17:27:15:909,22.284208826785715
2019-04-09 17:27:16:163,22.267849219642855
2019-04-09 17:27:16:280,22.2479162625
2019-04-09 17:27:16:418,22.225059655357143
2019-04-09 17:27:16:534,22.201822398214283
2019-04-09 17:27:16:783,22.17706254107143
2019-04-09 17:27:16:889,22.15230268392857
2019-04-09 17:27:17:060,22.127542826785714
2019-04-09 17:27:17:162,22.102215923214285
2019-04-09 17:27:17:397,22.071785601785713
2019-04-09 17:27:17:507,22.04135528035714
2019-04-09 17:27:17:712,22.012006083928572
2019-04-09 17:27:17:827,21.983978262500003
2019-04-09 17:27:17:943,21.95595044107143
2019-04-09 17:27:18:178,21.927922619642857
2019-04-09 17:27:18:295,21.89268748392857
